ido_word,esperanto_word,in_current_dict
Exponento,Potenco (matematiko),False
Ido-konfero 1924,Ido-konferenco#Ido-konferenco 1924,False
Ido-konfero 2001,Ido-konferenco#Ido-konferenco 2001,False
Ido-konfero 2002,Ido-konferenco#Ido-konferenco 2002,False
Ido-konfero 2003,Ido-konferenco#Ido-konferenco 2003,False
Ido-konfero 2004,Ido-konferenco#Ido-konferenco 2004,False
Ido-konfero 2006,Ido-konferenco#Ido-konferenco 2006,False
